periodId;eventDate;Clanmate;Arena Total;Common Total;Rare Total;Epic Total;Tartaros Total;Elven Total;Cursed Total;Bank Total;Runic Total;Heroic Total;VotA Total;ROTA Total;EAs Total;Union Total;Jormungandr Total;Points
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Moginn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;KlaxxoN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Cerberus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;warrior of frost;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Bluebird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;kingdom warrior jn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Mikoikt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Angelina 2;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Rainblade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Petrov val;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Monkey De Luffy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Alexkidbro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Daijind;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Zuzilkree;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Serdriilas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Upasara Wulung;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;BlueBird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Ivanhoe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Lanmoin der Kleine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Lanmoin der 3te;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Danara;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Kamaw DOC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Donald Duck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;LosBolLos;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;DerVerstandnisvolle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Miss Pelace;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Hulsa;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
