Name;Kategorie;Level;Truhen_CSV;Truhen_JSON;Punkte_CSV;Punkte_JSON;Status
CordantriuS;Harpy Chest;30;0;4;0;6000;Fehlt in CSV
CordantriuS;Harpy Chest;25;0;1;0;768;Fehlt in CSV
CordantriuS;Chest of Authority;0;0;1;0;0;Fehlt in CSV
CordantriuS;Forgotten Chest;25;0;9;0;2304;Fehlt in CSV
CordantriuS;Titansteel Chest;30;0;1;0;1500;Fehlt in CSV
CordantriuS;Titansteel Chest;25;0;2;0;1536;Fehlt in CSV
CordantriuS;Braided Chest;25;0;1;0;768;Fehlt in CSV
CordantriuS;Abandoned Chest;30;0;1;0;1500;Fehlt in CSV
CordantriuS;Cobra Chest;25;0;26;0;6656;Fehlt in CSV
CordantriuS;Merchant's Chest;0;0;1;0;0;Fehlt in CSV
CordantriuS;Ancients' Chest;0;0;108;0;0;Fehlt in CSV
CordantriuS;Ancient Warrior's Chest;25;0;2;0;1536;Fehlt in CSV
CordantriuS;Fire Chest;25;0;22;0;5632;Fehlt in CSV
CordantriuS;Priest's Chest;25;0;2;0;1536;Fehlt in CSV
CordantriuS;Scorpion Chest;25;0;1;0;768;Fehlt in CSV
CordantriuS;Ancient Bastion Chest;30;0;1;0;1500;Fehlt in CSV
CordantriuS;Ancient Bastion Chest;25;0;6;0;4608;Fehlt in CSV
CordantriuS;Mayan Chest;25;0;9;0;2304;Fehlt in CSV
CordantriuS;House of Horrors Chest;25;0;2;0;1536;Fehlt in CSV
CordantriuS;White Wood Chest;25;0;2;0;1536;Fehlt in CSV
CordantriuS;Gnome Workshop Chest;25;0;4;0;1024;Fehlt in CSV
CordantriuS;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
CordantriuS;Tartaros Chest;30;0;7;0;10500;Fehlt in CSV
CordantriuS;Tartaros Chest;25;0;27;0;20736;Fehlt in CSV
CordantriuS;Barbarian Chest;30;0;2;0;3000;Fehlt in CSV
CordantriuS;Barbarian Chest;25;0;14;0;3584;Fehlt in CSV
CordantriuS;Minotaur Chest;30;0;2;0;3000;Fehlt in CSV
CordantriuS;Cobalt Chest;30;0;2;0;3000;Fehlt in CSV
CordantriuS;Cobalt Chest;25;0;1;0;768;Fehlt in CSV
CordantriuS;Orc Chest;2;0;1;0;20;Fehlt in CSV
CordantriuS;Orc Chest;25;0;17;0;4352;Fehlt in CSV
Gardashura;Cobra Chest;25;0;1;0;256;Fehlt in CSV
Gardashura;Fire Chest;20;0;1;0;64;Fehlt in CSV
Gardashura;Barbarian Chest;15;0;1;0;20;Fehlt in CSV
Gardashura;Barbarian Chest;20;0;1;0;192;Fehlt in CSV
Gardashura;Wooden Chest;0;0;1;0;50;Fehlt in CSV
Gardashura;Orc Chest;15;0;1;0;20;Fehlt in CSV
Gardashura;Bone Chest;20;0;1;0;64;Fehlt in CSV
Mo Pelace;Golden Chest;0;0;1;0;500;Fehlt in CSV
Linven;Sand Chest;25;0;14;0;3584;Fehlt in CSV
Linven;Stone Chest;25;0;9;0;2304;Fehlt in CSV
Linven;Infernal Chest;25;0;19;0;4864;Fehlt in CSV
Linven;Union Chest;0;0;3;0;0;Fehlt in CSV
Linven;Elegant Chest;25;0;9;0;2304;Fehlt in CSV
Linven;Bone Chest;25;0;12;0;3072;Fehlt in CSV
Linven;Bronze Chest;0;0;12;0;1200;Fehlt in CSV
Linven;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Linven;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Linven;Quick March Chest;0;0;2;0;0;Fehlt in CSV
Linven;Harpy Chest;35;0;1;0;3000;Fehlt in CSV
Linven;Forgotten Chest;25;0;14;0;3584;Fehlt in CSV
Linven;Hermes Chest;0;0;5;0;0;Fehlt in CSV
Linven;Cobra Chest;25;0;17;0;4352;Fehlt in CSV
Linven;Merchant's Chest;0;0;1;0;0;Fehlt in CSV
Linven;Ancients' Chest;0;0;24;0;0;Fehlt in CSV
Linven;Fire Chest;25;0;10;0;2560;Fehlt in CSV
Linven;Mayan Chest;25;0;14;0;3584;Fehlt in CSV
Linven;White Wood Chest;35;0;1;0;3000;Fehlt in CSV
Linven;Gnome Workshop Chest;25;0;14;0;3584;Fehlt in CSV
Linven;Tartaros Chest;30;0;1;0;1500;Fehlt in CSV
Linven;Tartaros Chest;35;0;7;0;21000;Fehlt in CSV
Linven;Barbarian Chest;25;0;10;0;2560;Fehlt in CSV
Linven;Wooden Chest;0;0;18;0;900;Fehlt in CSV
Linven;Orc Chest;25;0;14;0;3584;Fehlt in CSV
Romaza;Tartaros Chest;25;0;1;0;768;Fehlt in CSV
Miasomanchik;Sand Chest;25;0;16;0;4096;Fehlt in CSV
Miasomanchik;Epic Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Miasomanchik;Rare Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Miasomanchik;Rare Dragon Chest;25;0;8;0;2800;Fehlt in CSV
Miasomanchik;Ancients' Chest;0;0;36;0;0;Fehlt in CSV
Miasomanchik;Common Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Miasomanchik;Elven Citadel Chest;10;0;1;0;20;Fehlt in CSV
Miasomanchik;Uncommon Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Miasomanchik;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Miasomanchik;Orc Chest;25;0;13;0;3328;Fehlt in CSV
Miasomanchik;Quick March Chest;0;0;3;0;0;Fehlt in CSV
Miasomanchik;Pumpkin Chest;0;0;2;0;0;Fehlt in CSV
Miasomanchik;Harpy Chest;25;0;7;0;5376;Fehlt in CSV
Gleanan;Sand Chest;10;0;1;0;10;Fehlt in CSV
Gleanan;Turtle Chest;15;0;1;0;60;Fehlt in CSV
Gleanan;Stone Chest;15;0;5;0;100;Fehlt in CSV
Gleanan;Stone Chest;10;0;4;0;40;Fehlt in CSV
Gleanan;Infernal Chest;10;0;3;0;30;Fehlt in CSV
Gleanan;Infernal Chest;15;0;1;0;20;Fehlt in CSV
Gleanan;Infernal Chest;5;0;1;0;2;Fehlt in CSV
Gleanan;Rare Dragon Chest;15;0;1;0;40;Fehlt in CSV
Gleanan;Rare Dragon Chest;10;0;14;0;224;Fehlt in CSV
Gleanan;Elven Citadel Chest;15;0;1;0;40;Fehlt in CSV
Gleanan;Elven Citadel Chest;10;0;7;0;140;Fehlt in CSV
Gleanan;Elegant Chest;15;0;1;0;20;Fehlt in CSV
Gleanan;Bone Chest;15;0;3;0;60;Fehlt in CSV
Gleanan;Bone Chest;10;0;1;0;10;Fehlt in CSV
Gleanan;Pumpkin Chest;0;0;9;0;0;Fehlt in CSV
Gleanan;Cursed Citadel Chest;20;0;1;0;80;Fehlt in CSV
Gleanan;Quick March Chest;0;0;2;0;0;Fehlt in CSV
Gleanan;Harpy Chest;15;0;2;0;120;Fehlt in CSV
Gleanan;Forgotten Chest;15;0;1;0;20;Fehlt in CSV
Gleanan;Forgotten Chest;10;0;5;0;50;Fehlt in CSV
Gleanan;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Gleanan;Ancients' Chest;0;0;24;0;0;Fehlt in CSV
Gleanan;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Gleanan;Mayan Chest;10;0;3;0;30;Fehlt in CSV
Gleanan;White Wood Chest;15;0;3;0;180;Fehlt in CSV
Gleanan;Gnome Workshop Chest;15;0;1;0;20;Fehlt in CSV
Gleanan;Gnome Workshop Chest;10;0;3;0;30;Fehlt in CSV
Gleanan;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
Gleanan;Barbarian Chest;15;0;2;0;40;Fehlt in CSV
Gleanan;Barbarian Chest;10;0;2;0;20;Fehlt in CSV
Gleanan;Orc Chest;5;0;1;0;2;Fehlt in CSV
Gleanan;Orc Chest;15;0;2;0;40;Fehlt in CSV
Gleanan;Orc Chest;10;0;3;0;30;Fehlt in CSV
Black saver;Cobra Chest;0;0;1;0;20;Fehlt in CSV
Finda;Sand Chest;15;0;3;0;60;Fehlt in CSV
Finda;Sand Chest;10;0;1;0;10;Fehlt in CSV
Finda;Sand Chest;25;0;3;0;768;Fehlt in CSV
Finda;Turtle Chest;25;0;1;0;768;Fehlt in CSV
Finda;Stone Chest;15;0;2;0;40;Fehlt in CSV
Finda;Stone Chest;25;0;6;0;1536;Fehlt in CSV
Finda;Infernal Chest;15;0;1;0;20;Fehlt in CSV
Finda;Infernal Chest;5;0;1;0;2;Fehlt in CSV
Finda;Infernal Chest;20;0;3;0;192;Fehlt in CSV
Finda;Infernal Chest;10;0;2;0;20;Fehlt in CSV
Finda;Infernal Chest;25;0;2;0;512;Fehlt in CSV
Finda;Rare Dragon Chest;30;0;37;0;47360;Fehlt in CSV
Finda;Rare Dragon Chest;20;0;2;0;256;Fehlt in CSV
Finda;Rare Dragon Chest;25;0;2;0;700;Fehlt in CSV
Finda;Elven Citadel Chest;30;0;14;0;4900;Fehlt in CSV
Finda;Elven Citadel Chest;20;0;1;0;80;Fehlt in CSV
Finda;Elven Citadel Chest;25;0;2;0;340;Fehlt in CSV
Finda;Union Chest;0;0;3;0;0;Fehlt in CSV
Finda;sand Chest;15;0;1;0;20;Fehlt in CSV
Finda;Elegant Chest;20;0;1;0;64;Fehlt in CSV
Finda;Elegant Chest;10;0;2;0;20;Fehlt in CSV
Finda;Elegant Chest;25;0;9;0;2304;Fehlt in CSV
Finda;Bone Chest;15;0;1;0;20;Fehlt in CSV
Finda;Bone Chest;10;0;2;0;20;Fehlt in CSV
Finda;Bone Chest;25;0;9;0;2304;Fehlt in CSV
Finda;Chest of the Cursed;30;0;1;0;1500;Fehlt in CSV
Finda;Chest of the Cursed;25;0;2;0;1536;Fehlt in CSV
Finda;Trillium Chest;30;0;1;0;1500;Fehlt in CSV
Finda;Trillium Chest;25;0;2;0;1536;Fehlt in CSV
Finda;Runic Chest;40;0;1;0;0;Fehlt in CSV
Finda;Runic Chest;25;0;1;0;0;Fehlt in CSV
Finda;Runic Chest;30;0;13;0;0;Fehlt in CSV
Finda;Runic Chest;35;0;7;0;0;Fehlt in CSV
Finda;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Finda;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Finda;Quick March Chest;0;0;5;0;0;Fehlt in CSV
Finda;Harpy Chest;20;0;2;0;384;Fehlt in CSV
Finda;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Finda;Chest of Authority;0;0;11;0;0;Fehlt in CSV
Finda;Forgotten Chest;15;0;1;0;20;Fehlt in CSV
Finda;Forgotten Chest;20;0;2;0;128;Fehlt in CSV
Finda;Forgotten Chest;25;0;5;0;1280;Fehlt in CSV
Finda;Titansteel Chest;20;0;3;0;576;Fehlt in CSV
Finda;Titansteel Chest;25;0;2;0;1536;Fehlt in CSV
Finda;Braided Chest;20;0;2;0;384;Fehlt in CSV
Finda;Scarab Chest;15;0;1;0;60;Fehlt in CSV
Finda;Scarab Chest;25;0;1;0;768;Fehlt in CSV
Finda;Ancient Warriors Chest;15;0;1;0;60;Fehlt in CSV
Finda;Cobra Chest;20;0;2;0;128;Fehlt in CSV
Finda;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Finda;Cobra Chest;25;0;5;0;1280;Fehlt in CSV
Finda;Merchant's Chest;0;0;4;0;0;Fehlt in CSV
Finda;Ancient Warrior's Chest;25;0;1;0;768;Fehlt in CSV
Finda;Ancients' Chest;0;0;52;0;0;Fehlt in CSV
Finda;Fire Chest;15;0;2;0;40;Fehlt in CSV
Finda;Fire Chest;20;0;2;0;128;Fehlt in CSV
Finda;Fire Chest;5;0;1;0;2;Fehlt in CSV
Finda;Fire Chest;25;0;7;0;1792;Fehlt in CSV
Finda;Priest's Chest;25;0;3;0;2304;Fehlt in CSV
Finda;Golden Guardian Legendary Chest;0;0;170;0;0;Fehlt in CSV
Finda;Ancient Bastion Chest;30;0;2;0;3000;Fehlt in CSV
Finda;Ancient Bastion Chest;25;0;1;0;768;Fehlt in CSV
Finda;Mayan Chest;20;0;1;0;64;Fehlt in CSV
Finda;Mayan Chest;10;0;2;0;20;Fehlt in CSV
Finda;Mayan Chest;25;0;5;0;1280;Fehlt in CSV
Finda;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
Finda;House of Horrors Chest;25;0;1;0;768;Fehlt in CSV
Finda;Gnome Workshop Chest;15;0;2;0;40;Fehlt in CSV
Finda;Gnome Workshop Chest;20;0;1;0;64;Fehlt in CSV
Finda;Gnome Workshop Chest;25;0;7;0;1792;Fehlt in CSV
Finda;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
Finda;Barbarian Chest;20;0;9;0;1728;Fehlt in CSV
Finda;Barbarian Chest;10;0;2;0;20;Fehlt in CSV
Finda;Barbarian Chest;25;0;11;0;2816;Fehlt in CSV
Finda;Minotaur Chest;30;0;1;0;1500;Fehlt in CSV
Finda;Cobalt Chest;30;0;1;0;1500;Fehlt in CSV
Finda;Cobalt Chest;25;0;3;0;2304;Fehlt in CSV
Finda;Wooden Chest;0;0;2;0;100;Fehlt in CSV
Finda;Orc Chest;20;0;1;0;64;Fehlt in CSV
Finda;Orc Chest;15;0;2;0;40;Fehlt in CSV
Finda;Orc Chest;10;0;1;0;10;Fehlt in CSV
Finda;Orc Chest;25;0;15;0;3840;Fehlt in CSV
Saberflame;Sand Chest;15;0;1;0;20;Fehlt in CSV
Saberflame;Sand Chest;20;0;4;0;256;Fehlt in CSV
Saberflame;Sand Chest;25;0;2;0;512;Fehlt in CSV
Saberflame;Omen Chest;0;0;14;0;0;Fehlt in CSV
Saberflame;Stone Chest;10;0;1;0;10;Fehlt in CSV
Saberflame;Rare Dragon Chest;20;0;14;0;1792;Fehlt in CSV
Saberflame;Elven Citadel Chest;15;0;19;0;760;Fehlt in CSV
Saberflame;Elven Citadel Chest;20;0;14;0;1120;Fehlt in CSV
Saberflame;Elegant Chest;15;0;1;0;20;Fehlt in CSV
Saberflame;Elegant Chest;20;0;15;0;960;Fehlt in CSV
Saberflame;Elegant Chest;25;0;10;0;2560;Fehlt in CSV
Saberflame;Bone Chest;15;0;2;0;40;Fehlt in CSV
Saberflame;Bone Chest;20;0;20;0;1280;Fehlt in CSV
Saberflame;Bone Chest;25;0;7;0;1792;Fehlt in CSV
Saberflame;Runic Chest;25;0;2;0;0;Fehlt in CSV
Saberflame;Runic Chest;30;0;1;0;0;Fehlt in CSV
Saberflame;Runic Chest;35;0;3;0;0;Fehlt in CSV
Saberflame;Pumpkin Chest;0;0;3;0;0;Fehlt in CSV
Saberflame;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Saberflame;pacified Mimic Chest;0;0;1;0;0;Fehlt in CSV
Saberflame;Cursed Citadel Chest;20;0;6;0;480;Fehlt in CSV
Saberflame;Quick March Chest;0;0;7;0;0;Fehlt in CSV
Saberflame;Harpy Chest;15;0;5;0;300;Fehlt in CSV
Saberflame;Forgotten Chest;25;0;2;0;512;Fehlt in CSV
Saberflame;Forgotten Chest;15;0;2;0;40;Fehlt in CSV
Saberflame;Forgotten Chest;20;0;5;0;320;Fehlt in CSV
Saberflame;Abandoned Chest;15;0;3;0;180;Fehlt in CSV
Saberflame;Cobra Chest;20;0;5;0;320;Fehlt in CSV
Saberflame;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Saberflame;Cobra Chest;25;0;8;0;2048;Fehlt in CSV
Saberflame;Ancients' Chest;0;0;88;0;0;Fehlt in CSV
Saberflame;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
Saberflame;Fire Chest;15;0;1;0;20;Fehlt in CSV
Saberflame;Fire Chest;20;0;14;0;896;Fehlt in CSV
Saberflame;Fire Chest;25;0;10;0;2560;Fehlt in CSV
Saberflame;Priest's Chest;15;0;1;0;60;Fehlt in CSV
Saberflame;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Saberflame;Mayan Chest;20;0;1;0;64;Fehlt in CSV
Saberflame;House of Horrors Chest;15;0;8;0;480;Fehlt in CSV
Saberflame;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
Saberflame;White Wood Chest;15;0;2;0;120;Fehlt in CSV
Saberflame;Gladiator's Chest;0;0;10;0;0;Fehlt in CSV
Saberflame;Barbarian Chest;15;0;2;0;40;Fehlt in CSV
Saberflame;Orc Chest;20;0;22;0;1408;Fehlt in CSV
Saberflame;Orc Chest;10;0;1;0;10;Fehlt in CSV
Saberflame;Orc Chest;25;0;14;0;3584;Fehlt in CSV
LosBoLos;Sand Chest;25;0;4;0;1024;Fehlt in CSV
LosBoLos;Sand Chest;15;0;3;0;60;Fehlt in CSV
LosBoLos;Sand Chest;20;0;2;0;128;Fehlt in CSV
LosBoLos;Omen Chest;0;0;8;0;0;Fehlt in CSV
LosBoLos;Stone Chest;15;0;2;0;40;Fehlt in CSV
LosBoLos;Stone Chest;20;0;2;0;128;Fehlt in CSV
LosBoLos;Stone Chest;25;0;9;0;2304;Fehlt in CSV
LosBoLos;Infernal Chest;25;0;7;0;1792;Fehlt in CSV
LosBoLos;Infernal Chest;15;0;2;0;40;Fehlt in CSV
LosBoLos;Infernal Chest;20;0;3;0;192;Fehlt in CSV
LosBoLos;Rare Dragon Chest;30;0;33;0;42240;Fehlt in CSV
LosBoLos;Rare Dragon Chest;25;0;12;0;4200;Fehlt in CSV
LosBoLos;Elven Citadel Chest;30;0;2;0;700;Fehlt in CSV
LosBoLos;Elven Citadel Chest;25;0;2;0;340;Fehlt in CSV
LosBoLos;Elegant Chest;15;0;3;0;60;Fehlt in CSV
LosBoLos;Elegant Chest;25;0;7;0;1792;Fehlt in CSV
LosBoLos;Bone Chest;15;0;2;0;40;Fehlt in CSV
LosBoLos;Bone Chest;25;0;5;0;1280;Fehlt in CSV
LosBoLos;Bronze Chest;0;0;6;0;600;Fehlt in CSV
LosBoLos;Chest of the Cursed;20;0;1;0;192;Fehlt in CSV
LosBoLos;Runic Chest;30;0;1;0;0;Fehlt in CSV
LosBoLos;Silver Chest;0;0;6;0;1200;Fehlt in CSV
LosBoLos;Sapphire Chest;20;0;3;0;0;Fehlt in CSV
LosBoLos;Sapphire Chest;35;0;33;0;0;Fehlt in CSV
LosBoLos;Sapphire Chest;30;0;15;0;0;Fehlt in CSV
LosBoLos;Sapphire Chest;25;0;9;0;0;Fehlt in CSV
LosBoLos;Sapphire Chest;40;0;14;0;0;Fehlt in CSV
LosBoLos;Cursed Citadel Chest;20;0;1;0;80;Fehlt in CSV
LosBoLos;Cursed Citadel Chest;25;0;1;0;170;Fehlt in CSV
LosBoLos;Jörmungandr's Chest;0;0;8;0;0;Fehlt in CSV
LosBoLos;Quick March Chest;0;0;4;0;0;Fehlt in CSV
LosBoLos;Forgotten Chest;20;0;2;0;128;Fehlt in CSV
LosBoLos;Forgotten Chest;25;0;6;0;1536;Fehlt in CSV
LosBoLos;Hermes Chest;0;0;3;0;0;Fehlt in CSV
LosBoLos;Braided Chest;30;0;4;0;6000;Fehlt in CSV
LosBoLos;Abandoned Chest;30;0;1;0;1500;Fehlt in CSV
LosBoLos;Abandoned Chest;20;0;1;0;192;Fehlt in CSV
LosBoLos;Cobra Chest;15;0;3;0;60;Fehlt in CSV
LosBoLos;Cobra Chest;20;0;1;0;64;Fehlt in CSV
LosBoLos;Cobra Chest;25;0;5;0;1280;Fehlt in CSV
LosBoLos;Merchant's Chest;0;0;4;0;0;Fehlt in CSV
LosBoLos;Ancients' Chest;0;0;72;0;0;Fehlt in CSV
LosBoLos;Ancient Warrior's Chest;15;0;1;0;60;Fehlt in CSV
LosBoLos;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
LosBoLos;Ancient Warrior's Chest;35;0;2;0;6000;Fehlt in CSV
LosBoLos;Ancient Warrior's Chest;30;0;1;0;1500;Fehlt in CSV
LosBoLos;Ancient Warrior's Chest;25;0;1;0;768;Fehlt in CSV
LosBoLos;Fire Chest;15;0;2;0;40;Fehlt in CSV
LosBoLos;Fire Chest;10;0;1;0;10;Fehlt in CSV
LosBoLos;Fire Chest;25;0;7;0;1792;Fehlt in CSV
LosBoLos;Priest's Chest;25;0;6;0;4608;Fehlt in CSV
LosBoLos;Priest's Chest;15;0;1;0;60;Fehlt in CSV
LosBoLos;Priest's Chest;35;0;1;0;3000;Fehlt in CSV
LosBoLos;Scorpion Chest;30;0;1;0;1500;Fehlt in CSV
LosBoLos;Scorpion Chest;20;0;2;0;384;Fehlt in CSV
LosBoLos;Ancient Bastion Chest;35;0;2;0;6000;Fehlt in CSV
LosBoLos;Ancient Bastion Chest;20;0;1;0;192;Fehlt in CSV
LosBoLos;Ancient Bastion Chest;25;0;4;0;3072;Fehlt in CSV
LosBoLos;Mayan Chest;25;0;10;0;2560;Fehlt in CSV
LosBoLos;Mayan Chest;15;0;4;0;80;Fehlt in CSV
LosBoLos;Mayan Chest;10;0;1;0;10;Fehlt in CSV
LosBoLos;Mayan Chest;20;0;2;0;128;Fehlt in CSV
LosBoLos;House of Horrors Chest;30;0;1;0;1500;Fehlt in CSV
LosBoLos;House of Horrors Chest;15;0;1;0;60;Fehlt in CSV
LosBoLos;House of Horrors Chest;20;0;2;0;384;Fehlt in CSV
LosBoLos;White Wood Chest;35;0;1;0;3000;Fehlt in CSV
LosBoLos;White Wood Chest;25;0;3;0;2304;Fehlt in CSV
LosBoLos;Gnome Workshop Chest;15;0;1;0;20;Fehlt in CSV
LosBoLos;Gnome Workshop Chest;25;0;6;0;1536;Fehlt in CSV
LosBoLos;Gladiator's Chest;0;0;3;0;0;Fehlt in CSV
LosBoLos;Tartaros Chest;35;0;20;0;60000;Fehlt in CSV
LosBoLos;Tartaros Chest;30;0;7;0;10500;Fehlt in CSV
LosBoLos;Tartaros Chest;15;0;15;0;900;Fehlt in CSV
LosBoLos;Tartaros Chest;25;0;6;0;4608;Fehlt in CSV
LosBoLos;sapphire Chest;40;0;1;0;0;Fehlt in CSV
LosBoLos;sapphire Chest;15;0;1;0;0;Fehlt in CSV
LosBoLos;Barbarian Chest;15;0;4;0;80;Fehlt in CSV
LosBoLos;Barbarian Chest;20;0;3;0;576;Fehlt in CSV
LosBoLos;Barbarian Chest;25;0;9;0;2304;Fehlt in CSV
LosBoLos;Minotaur Chest;30;0;1;0;1500;Fehlt in CSV
LosBoLos;Minotaur Chest;15;0;1;0;60;Fehlt in CSV
LosBoLos;Cobalt Chest;30;0;2;0;3000;Fehlt in CSV
LosBoLos;Cobalt Chest;15;0;1;0;60;Fehlt in CSV
LosBoLos;Cobalt Chest;25;0;1;0;768;Fehlt in CSV
LosBoLos;Wooden Chest;0;0;4;0;200;Fehlt in CSV
LosBoLos;Orc Chest;15;0;2;0;40;Fehlt in CSV
LosBoLos;Orc Chest;10;0;1;0;10;Fehlt in CSV
LosBoLos;Orc Chest;25;0;6;0;1536;Fehlt in CSV
Silverfra;Ancients' Chest;0;0;3;0;0;Fehlt in CSV
Silverfra;Ancient Bastion Chest;15;0;1;0;60;Fehlt in CSV
Offizier;Punkte;;44;0;409000;0;Fehlt in JSON
Eragon;Sand Chest;15;0;5;0;100;Fehlt in CSV
Eragon;Sand Chest;20;0;28;0;1792;Fehlt in CSV
Eragon;Sand Chest;10;0;2;0;20;Fehlt in CSV
Eragon;Sand Chest;25;0;5;0;1280;Fehlt in CSV
Eragon;Turtle Chest;15;0;2;0;120;Fehlt in CSV
Eragon;Turtle Chest;20;0;6;0;1152;Fehlt in CSV
Eragon;Stone Chest;25;0;4;0;1024;Fehlt in CSV
Eragon;Stone Chest;15;0;5;0;100;Fehlt in CSV
Eragon;Stone Chest;10;0;4;0;40;Fehlt in CSV
Eragon;Stone Chest;20;0;22;0;1408;Fehlt in CSV
Eragon;Infernal Chest;25;0;3;0;768;Fehlt in CSV
Eragon;Infernal Chest;15;0;9;0;180;Fehlt in CSV
Eragon;Infernal Chest;10;0;7;0;70;Fehlt in CSV
Eragon;Infernal Chest;20;0;27;0;1728;Fehlt in CSV
Eragon;Rare Dragon Chest;15;0;37;0;1480;Fehlt in CSV
Eragon;Rare Dragon Chest;10;0;29;0;464;Fehlt in CSV
Eragon;Rare Dragon Chest;20;0;15;0;1920;Fehlt in CSV
Eragon;Elven Citadel Chest;15;0;4;0;160;Fehlt in CSV
Eragon;Elven Citadel Chest;10;0;7;0;140;Fehlt in CSV
Eragon;Elven Citadel Chest;20;0;13;0;1040;Fehlt in CSV
Eragon;Union Chest;0;0;23;0;0;Fehlt in CSV
Eragon;Elegant Chest;20;0;25;0;1600;Fehlt in CSV
Eragon;Elegant Chest;15;0;6;0;120;Fehlt in CSV
Eragon;Elegant Chest;10;0;5;0;50;Fehlt in CSV
Eragon;Elegant Chest;25;0;5;0;1280;Fehlt in CSV
Eragon;Bone Chest;25;0;2;0;512;Fehlt in CSV
Eragon;Bone Chest;15;0;6;0;120;Fehlt in CSV
Eragon;Bone Chest;10;0;10;0;100;Fehlt in CSV
Eragon;Bone Chest;20;0;22;0;1408;Fehlt in CSV
Eragon;Chest of the Cursed;15;0;1;0;60;Fehlt in CSV
Eragon;Chest of the Cursed;20;0;7;0;1344;Fehlt in CSV
Eragon;Trillium Chest;15;0;2;0;120;Fehlt in CSV
Eragon;Trillium Chest;20;0;8;0;1536;Fehlt in CSV
Eragon;Runic Chest;30;0;1;0;0;Fehlt in CSV
Eragon;Runic Chest;20;0;1;0;0;Fehlt in CSV
Eragon;Runic Chest;25;0;1;0;0;Fehlt in CSV
Eragon;Sapphire Chest;30;0;5;0;0;Fehlt in CSV
Eragon;Sapphire Chest;15;0;1;0;0;Fehlt in CSV
Eragon;Sapphire Chest;20;0;1;0;0;Fehlt in CSV
Eragon;Sapphire Chest;25;0;1;0;0;Fehlt in CSV
Eragon;Pumpkin Chest;0;0;6;0;0;Fehlt in CSV
Eragon;Cursed Citadel Chest;20;0;2;0;160;Fehlt in CSV
Eragon;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Eragon;Quick March Chest;0;0;8;0;0;Fehlt in CSV
Eragon;Harpy Chest;15;0;1;0;60;Fehlt in CSV
Eragon;Harpy Chest;20;0;3;0;576;Fehlt in CSV
Eragon;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Eragon;Forgotten Chest;25;0;3;0;768;Fehlt in CSV
Eragon;Forgotten Chest;15;0;4;0;80;Fehlt in CSV
Eragon;Forgotten Chest;10;0;4;0;40;Fehlt in CSV
Eragon;Forgotten Chest;20;0;19;0;1216;Fehlt in CSV
Eragon;Braided Chest;15;0;4;0;240;Fehlt in CSV
Eragon;Braided Chest;20;0;6;0;1152;Fehlt in CSV
Eragon;Braided Chest;25;0;1;0;768;Fehlt in CSV
Eragon;Titansteel Chest;15;0;3;0;180;Fehlt in CSV
Eragon;Titansteel Chest;20;0;5;0;960;Fehlt in CSV
Eragon;Hermes Chest;0;0;5;0;0;Fehlt in CSV
Eragon;Abandoned Chest;15;0;2;0;120;Fehlt in CSV
Eragon;Abandoned Chest;20;0;2;0;384;Fehlt in CSV
Eragon;Abandoned Chest;25;0;1;0;768;Fehlt in CSV
Eragon;Scarab Chest;15;0;1;0;60;Fehlt in CSV
Eragon;Scarab Chest;20;0;3;0;576;Fehlt in CSV
Eragon;Cobra Chest;10;0;1;0;10;Fehlt in CSV
Eragon;Cobra Chest;15;0;5;0;100;Fehlt in CSV
Eragon;Cobra Chest;20;0;22;0;1408;Fehlt in CSV
Eragon;Cobra Chest;25;0;5;0;1280;Fehlt in CSV
Eragon;Ancient Warrior's Chest;15;0;1;0;60;Fehlt in CSV
Eragon;Ancient Warrior's Chest;20;0;1;0;192;Fehlt in CSV
Eragon;Ancients' Chest;0;0;88;0;0;Fehlt in CSV
Eragon;Fire Chest;15;0;4;0;80;Fehlt in CSV
Eragon;Fire Chest;20;0;24;0;1536;Fehlt in CSV
